"","TP","Site","Transect_ID","PQ","Category","Total_cover"
"532","April_2022","CB","CB3","7","Sand",76
"533","April_2022","CB","CB3","8","Acanthastrea",0
"534","April_2022","CB","CB3","8","Black Turf",0
"535","April_2022","CB","CB3","8","Branching Acropora",0
"536","April_2022","CB","CB3","8","Encrusting Montipora",0
"537","April_2022","CB","CB3","8","Goniopora",0
"538","April_2022","CB","CB3","8","Green Turf",0
"539","April_2022","CB","CB3","8","Macroalgae",14
"540","April_2022","CB","CB3","8","Other",0
"541","April_2022","CB","CB3","8","Other Turf",5
"542","April_2022","CB","CB3","8","Other benthic invertebrates",0
"543","April_2022","CB","CB3","8","Other hard coral",0
"544","April_2022","CB","CB3","8","Plating Acropora",0
"545","April_2022","CB","CB3","8","Plating Montipora",0
"546","April_2022","CB","CB3","8","Platygyra",0
"547","April_2022","CB","CB3","8","Pocilloporidae",1
"548","April_2022","CB","CB3","8","Porites",0
"549","April_2022","CB","CB3","8","Red Turf",0
"550","April_2022","CB","CB3","8","Rubble and Rock",1
"551","April_2022","CB","CB3","8","Sand",79
"552","April_2022","CB","CB3","9","Acanthastrea",0
"553","April_2022","CB","CB3","9","Black Turf",0
"554","April_2022","CB","CB3","9","Branching Acropora",0
"555","April_2022","CB","CB3","9","Encrusting Montipora",1
"556","April_2022","CB","CB3","9","Goniopora",0
"557","April_2022","CB","CB3","9","Green Turf",0
"558","April_2022","CB","CB3","9","Macroalgae",10
"559","April_2022","CB","CB3","9","Other",0
"560","April_2022","CB","CB3","9","Other Turf",9
"561","April_2022","CB","CB3","9","Other benthic invertebrates",0
"562","April_2022","CB","CB3","9","Other hard coral",0
"563","April_2022","CB","CB3","9","Plating Acropora",0
"564","April_2022","CB","CB3","9","Plating Montipora",0
"565","April_2022","CB","CB3","9","Platygyra",0
"566","April_2022","CB","CB3","9","Pocilloporidae",4
"567","April_2022","CB","CB3","9","Porites",0
"568","April_2022","CB","CB3","9","Red Turf",0
"569","April_2022","CB","CB3","9","Rubble and Rock",16
"570","April_2022","CB","CB3","9","Sand",60
"571","April_2022","CB","CB5","1","Acanthastrea",0
"572","April_2022","CB","CB5","1","Black Turf",0
"573","April_2022","CB","CB5","1","Branching Acropora",3
"574","April_2022","CB","CB5","1","Encrusting Montipora",1
"575","April_2022","CB","CB5","1","Goniopora",0
"576","April_2022","CB","CB5","1","Green Turf",0
"577","April_2022","CB","CB5","1","Macroalgae",4
"578","April_2022","CB","CB5","1","Other",0
"579","April_2022","CB","CB5","1","Other Turf",0
"580","April_2022","CB","CB5","1","Other benthic invertebrates",0
"581","April_2022","CB","CB5","1","Other hard coral",0
"582","April_2022","CB","CB5","1","Plating Acropora",89
"583","April_2022","CB","CB5","1","Plating Montipora",0
"584","April_2022","CB","CB5","1","Platygyra",0
"585","April_2022","CB","CB5","1","Pocilloporidae",0
"586","April_2022","CB","CB5","1","Porites",0
"587","April_2022","CB","CB5","1","Red Turf",0
"588","April_2022","CB","CB5","1","Rubble and Rock",0
"589","April_2022","CB","CB5","1","Sand",3
"590","April_2022","CB","CB5","10","Acanthastrea",0
"591","April_2022","CB","CB5","10","Black Turf",0
"592","April_2022","CB","CB5","10","Branching Acropora",0
"593","April_2022","CB","CB5","10","Encrusting Montipora",0
"594","April_2022","CB","CB5","10","Goniopora",0
"595","April_2022","CB","CB5","10","Green Turf",0
"596","April_2022","CB","CB5","10","Macroalgae",11
"597","April_2022","CB","CB5","10","Other",0
"598","April_2022","CB","CB5","10","Other Turf",6
"599","April_2022","CB","CB5","10","Other benthic invertebrates",0
"600","April_2022","CB","CB5","10","Other hard coral",0
"601","April_2022","CB","CB5","10","Plating Acropora",0
"602","April_2022","CB","CB5","10","Plating Montipora",0
"603","April_2022","CB","CB5","10","Platygyra",0
"604","April_2022","CB","CB5","10","Pocilloporidae",0
"605","April_2022","CB","CB5","10","Porites",0
"606","April_2022","CB","CB5","10","Red Turf",0
"607","April_2022","CB","CB5","10","Rubble and Rock",0
"608","April_2022","CB","CB5","10","Sand",83
"609","April_2022","CB","CB5","2","Acanthastrea",0
"610","April_2022","CB","CB5","2","Black Turf",0
"611","April_2022","CB","CB5","2","Branching Acropora",1
"612","April_2022","CB","CB5","2","Encrusting Montipora",0
"613","April_2022","CB","CB5","2","Goniopora",0
"614","April_2022","CB","CB5","2","Green Turf",0
"615","April_2022","CB","CB5","2","Macroalgae",0
"616","April_2022","CB","CB5","2","Other",0
"617","April_2022","CB","CB5","2","Other Turf",0
"618","April_2022","CB","CB5","2","Other benthic invertebrates",0
"619","April_2022","CB","CB5","2","Other hard coral",0
"620","April_2022","CB","CB5","2","Plating Acropora",95
"621","April_2022","CB","CB5","2","Plating Montipora",0
"622","April_2022","CB","CB5","2","Platygyra",0
"623","April_2022","CB","CB5","2","Pocilloporidae",0
"624","April_2022","CB","CB5","2","Porites",0
"625","April_2022","CB","CB5","2","Red Turf",0
"626","April_2022","CB","CB5","2","Rubble and Rock",0
"627","April_2022","CB","CB5","2","Sand",4
"628","April_2022","CB","CB5","3","Acanthastrea",0
"629","April_2022","CB","CB5","3","Black Turf",0
"630","April_2022","CB","CB5","3","Branching Acropora",0
"631","April_2022","CB","CB5","3","Encrusting Montipora",0
"632","April_2022","CB","CB5","3","Goniopora",0
"633","April_2022","CB","CB5","3","Green Turf",0
"634","April_2022","CB","CB5","3","Macroalgae",0
"635","April_2022","CB","CB5","3","Other",0
"636","April_2022","CB","CB5","3","Other Turf",0
"637","April_2022","CB","CB5","3","Other benthic invertebrates",0
"638","April_2022","CB","CB5","3","Other hard coral",0
"639","April_2022","CB","CB5","3","Plating Acropora",100
"640","April_2022","CB","CB5","3","Plating Montipora",0
"641","April_2022","CB","CB5","3","Platygyra",0
"642","April_2022","CB","CB5","3","Pocilloporidae",0
"643","April_2022","CB","CB5","3","Porites",0
"644","April_2022","CB","CB5","3","Red Turf",0
"645","April_2022","CB","CB5","3","Rubble and Rock",0
"646","April_2022","CB","CB5","3","Sand",0
"647","April_2022","CB","CB5","4","Acanthastrea",10
"648","April_2022","CB","CB5","4","Black Turf",0
"649","April_2022","CB","CB5","4","Branching Acropora",0
"650","April_2022","CB","CB5","4","Encrusting Montipora",0
"651","April_2022","CB","CB5","4","Goniopora",0
"652","April_2022","CB","CB5","4","Green Turf",1
"653","April_2022","CB","CB5","4","Macroalgae",5
"654","April_2022","CB","CB5","4","Other",0
"655","April_2022","CB","CB5","4","Other Turf",10
"656","April_2022","CB","CB5","4","Other benthic invertebrates",0
"657","April_2022","CB","CB5","4","Other hard coral",0
"658","April_2022","CB","CB5","4","Plating Acropora",19
"659","April_2022","CB","CB5","4","Plating Montipora",0
"660","April_2022","CB","CB5","4","Platygyra",21
"661","April_2022","CB","CB5","4","Pocilloporidae",0
"662","April_2022","CB","CB5","4","Porites",0
"663","April_2022","CB","CB5","4","Red Turf",0
"664","April_2022","CB","CB5","4","Rubble and Rock",0
"665","April_2022","CB","CB5","4","Sand",34
"666","April_2022","CB","CB5","5","Acanthastrea",3
"667","April_2022","CB","CB5","5","Black Turf",0
"668","April_2022","CB","CB5","5","Branching Acropora",0
"669","April_2022","CB","CB5","5","Encrusting Montipora",1
"670","April_2022","CB","CB5","5","Goniopora",0
"671","April_2022","CB","CB5","5","Green Turf",0
"672","April_2022","CB","CB5","5","Macroalgae",28
"673","April_2022","CB","CB5","5","Other",0
"674","April_2022","CB","CB5","5","Other Turf",17
"675","April_2022","CB","CB5","5","Other benthic invertebrates",0
"676","April_2022","CB","CB5","5","Other hard coral",2
"677","April_2022","CB","CB5","5","Plating Acropora",0
"678","April_2022","CB","CB5","5","Plating Montipora",0
"679","April_2022","CB","CB5","5","Platygyra",21
"680","April_2022","CB","CB5","5","Pocilloporidae",0
"681","April_2022","CB","CB5","5","Porites",0
"682","April_2022","CB","CB5","5","Red Turf",0
"683","April_2022","CB","CB5","5","Rubble and Rock",0
"684","April_2022","CB","CB5","5","Sand",28
"685","April_2022","CB","CB5","6","Acanthastrea",5
"686","April_2022","CB","CB5","6","Black Turf",0
"687","April_2022","CB","CB5","6","Branching Acropora",0
"688","April_2022","CB","CB5","6","Encrusting Montipora",0
"689","April_2022","CB","CB5","6","Goniopora",0
"690","April_2022","CB","CB5","6","Green Turf",2
"691","April_2022","CB","CB5","6","Macroalgae",16
"692","April_2022","CB","CB5","6","Other",0
"693","April_2022","CB","CB5","6","Other Turf",20
"694","April_2022","CB","CB5","6","Other benthic invertebrates",0
"695","April_2022","CB","CB5","6","Other hard coral",4
"696","April_2022","CB","CB5","6","Plating Acropora",0
"697","April_2022","CB","CB5","6","Plating Montipora",0
"698","April_2022","CB","CB5","6","Platygyra",12
"699","April_2022","CB","CB5","6","Pocilloporidae",0
"700","April_2022","CB","CB5","6","Porites",0
"701","April_2022","CB","CB5","6","Red Turf",0
"702","April_2022","CB","CB5","6","Rubble and Rock",0
"703","April_2022","CB","CB5","6","Sand",41
"704","April_2022","CB","CB5","7","Acanthastrea",5
"705","April_2022","CB","CB5","7","Black Turf",0
"706","April_2022","CB","CB5","7","Branching Acropora",0
"707","April_2022","CB","CB5","7","Encrusting Montipora",11
"708","April_2022","CB","CB5","7","Goniopora",0
"709","April_2022","CB","CB5","7","Green Turf",0
"710","April_2022","CB","CB5","7","Macroalgae",18
"711","April_2022","CB","CB5","7","Other",0
"712","April_2022","CB","CB5","7","Other Turf",29
"713","April_2022","CB","CB5","7","Other benthic invertebrates",0
"714","April_2022","CB","CB5","7","Other hard coral",0
"715","April_2022","CB","CB5","7","Plating Acropora",0
"716","April_2022","CB","CB5","7","Plating Montipora",2
"717","April_2022","CB","CB5","7","Platygyra",12
"718","April_2022","CB","CB5","7","Pocilloporidae",0
"719","April_2022","CB","CB5","7","Porites",0
"720","April_2022","CB","CB5","7","Red Turf",0
"721","April_2022","CB","CB5","7","Rubble and Rock",0
"722","April_2022","CB","CB5","7","Sand",23
"723","April_2022","CB","CB5","8","Acanthastrea",0
"724","April_2022","CB","CB5","8","Black Turf",0
"725","April_2022","CB","CB5","8","Branching Acropora",0
"726","April_2022","CB","CB5","8","Encrusting Montipora",9
"727","April_2022","CB","CB5","8","Goniopora",3
"728","April_2022","CB","CB5","8","Green Turf",0
"729","April_2022","CB","CB5","8","Macroalgae",20
"730","April_2022","CB","CB5","8","Other",0
"731","April_2022","CB","CB5","8","Other Turf",19
"732","April_2022","CB","CB5","8","Other benthic invertebrates",4
"733","April_2022","CB","CB5","8","Other hard coral",0
"734","April_2022","CB","CB5","8","Plating Acropora",0
"735","April_2022","CB","CB5","8","Plating Montipora",3
"736","April_2022","CB","CB5","8","Platygyra",0
"737","April_2022","CB","CB5","8","Pocilloporidae",0
"738","April_2022","CB","CB5","8","Porites",0
"739","April_2022","CB","CB5","8","Red Turf",0
"740","April_2022","CB","CB5","8","Rubble and Rock",1
"741","April_2022","CB","CB5","8","Sand",41
"742","April_2022","CB","CB5","9","Acanthastrea",0
"743","April_2022","CB","CB5","9","Black Turf",0
"744","April_2022","CB","CB5","9","Branching Acropora",0
"745","April_2022","CB","CB5","9","Encrusting Montipora",0
"746","April_2022","CB","CB5","9","Goniopora",0
"747","April_2022","CB","CB5","9","Green Turf",5
"748","April_2022","CB","CB5","9","Macroalgae",19
"749","April_2022","CB","CB5","9","Other",0
"750","April_2022","CB","CB5","9","Other Turf",12
"751","April_2022","CB","CB5","9","Other benthic invertebrates",0
"752","April_2022","CB","CB5","9","Other hard coral",0
"753","April_2022","CB","CB5","9","Plating Acropora",0
"754","April_2022","CB","CB5","9","Plating Montipora",0
"755","April_2022","CB","CB5","9","Platygyra",6
"756","April_2022","CB","CB5","9","Pocilloporidae",0
"757","April_2022","CB","CB5","9","Porites",0
"758","April_2022","CB","CB5","9","Red Turf",0
"759","April_2022","CB","CB5","9","Rubble and Rock",0
"760","April_2022","CB","CB5","9","Sand",58
"761","April_2022","CB","CB6","1","Acanthastrea",0
"762","April_2022","CB","CB6","1","Black Turf",0
"763","April_2022","CB","CB6","1","Branching Acropora",0
"764","April_2022","CB","CB6","1","Encrusting Montipora",0
"765","April_2022","CB","CB6","1","Goniopora",0
"766","April_2022","CB","CB6","1","Green Turf",0
"767","April_2022","CB","CB6","1","Macroalgae",0
"768","April_2022","CB","CB6","1","Other",0
"769","April_2022","CB","CB6","1","Other Turf",0
"770","April_2022","CB","CB6","1","Other benthic invertebrates",0
"771","April_2022","CB","CB6","1","Other hard coral",0
"772","April_2022","CB","CB6","1","Plating Acropora",97
"773","April_2022","CB","CB6","1","Plating Montipora",0
"774","April_2022","CB","CB6","1","Platygyra",0
"775","April_2022","CB","CB6","1","Pocilloporidae",0
"776","April_2022","CB","CB6","1","Porites",0
"777","April_2022","CB","CB6","1","Red Turf",0
"778","April_2022","CB","CB6","1","Rubble and Rock",0
"779","April_2022","CB","CB6","1","Sand",3
"780","April_2022","CB","CB6","10","Acanthastrea",0
"781","April_2022","CB","CB6","10","Black Turf",0
"782","April_2022","CB","CB6","10","Branching Acropora",0
"783","April_2022","CB","CB6","10","Encrusting Montipora",55
"784","April_2022","CB","CB6","10","Goniopora",0
"785","April_2022","CB","CB6","10","Green Turf",0
"786","April_2022","CB","CB6","10","Macroalgae",6
"787","April_2022","CB","CB6","10","Other",0
"788","April_2022","CB","CB6","10","Other Turf",8
"789","April_2022","CB","CB6","10","Other benthic invertebrates",4
"790","April_2022","CB","CB6","10","Other hard coral",0
"791","April_2022","CB","CB6","10","Plating Acropora",0
"792","April_2022","CB","CB6","10","Plating Montipora",1
"793","April_2022","CB","CB6","10","Platygyra",8
"794","April_2022","CB","CB6","10","Pocilloporidae",0
"795","April_2022","CB","CB6","10","Porites",0
"796","April_2022","CB","CB6","10","Red Turf",0
"797","April_2022","CB","CB6","10","Rubble and Rock",0
"798","April_2022","CB","CB6","10","Sand",18
"799","April_2022","CB","CB6","2","Acanthastrea",0
"800","April_2022","CB","CB6","2","Black Turf",0
"801","April_2022","CB","CB6","2","Branching Acropora",0
"802","April_2022","CB","CB6","2","Encrusting Montipora",8
"803","April_2022","CB","CB6","2","Goniopora",0
"804","April_2022","CB","CB6","2","Green Turf",0
"805","April_2022","CB","CB6","2","Macroalgae",0
"806","April_2022","CB","CB6","2","Other",0
"807","April_2022","CB","CB6","2","Other Turf",0
"808","April_2022","CB","CB6","2","Other benthic invertebrates",0
"809","April_2022","CB","CB6","2","Other hard coral",0
"810","April_2022","CB","CB6","2","Plating Acropora",73
"811","April_2022","CB","CB6","2","Plating Montipora",1
"812","April_2022","CB","CB6","2","Platygyra",0
"813","April_2022","CB","CB6","2","Pocilloporidae",0
"814","April_2022","CB","CB6","2","Porites",0
"815","April_2022","CB","CB6","2","Red Turf",0
"816","April_2022","CB","CB6","2","Rubble and Rock",0
"817","April_2022","CB","CB6","2","Sand",18
"818","April_2022","CB","CB6","3","Acanthastrea",0
"819","April_2022","CB","CB6","3","Black Turf",0
"820","April_2022","CB","CB6","3","Branching Acropora",0
"821","April_2022","CB","CB6","3","Encrusting Montipora",0
"822","April_2022","CB","CB6","3","Goniopora",0
"823","April_2022","CB","CB6","3","Green Turf",9
"824","April_2022","CB","CB6","3","Macroalgae",10
"825","April_2022","CB","CB6","3","Other",0
"826","April_2022","CB","CB6","3","Other Turf",5
"827","April_2022","CB","CB6","3","Other benthic invertebrates",1
"828","April_2022","CB","CB6","3","Other hard coral",0
"829","April_2022","CB","CB6","3","Plating Acropora",40
"830","April_2022","CB","CB6","3","Plating Montipora",0
"831","April_2022","CB","CB6","3","Platygyra",0
"832","April_2022","CB","CB6","3","Pocilloporidae",0
"833","April_2022","CB","CB6","3","Porites",0
"834","April_2022","CB","CB6","3","Red Turf",0
"835","April_2022","CB","CB6","3","Rubble and Rock",0
"836","April_2022","CB","CB6","3","Sand",35
"837","April_2022","CB","CB6","4","Acanthastrea",0
"838","April_2022","CB","CB6","4","Black Turf",0
"839","April_2022","CB","CB6","4","Branching Acropora",0
"840","April_2022","CB","CB6","4","Encrusting Montipora",31
"841","April_2022","CB","CB6","4","Goniopora",0
"842","April_2022","CB","CB6","4","Green Turf",0
"843","April_2022","CB","CB6","4","Macroalgae",6
"844","April_2022","CB","CB6","4","Other",0
"845","April_2022","CB","CB6","4","Other Turf",21
"846","April_2022","CB","CB6","4","Other benthic invertebrates",1
"847","April_2022","CB","CB6","4","Other hard coral",0
"848","April_2022","CB","CB6","4","Plating Acropora",0
"849","April_2022","CB","CB6","4","Plating Montipora",0
"850","April_2022","CB","CB6","4","Platygyra",0
"851","April_2022","CB","CB6","4","Pocilloporidae",0
"852","April_2022","CB","CB6","4","Porites",0
"853","April_2022","CB","CB6","4","Red Turf",0
"854","April_2022","CB","CB6","4","Rubble and Rock",0
"855","April_2022","CB","CB6","4","Sand",41
"856","April_2022","CB","CB6","5","Acanthastrea",0
"857","April_2022","CB","CB6","5","Black Turf",0
"858","April_2022","CB","CB6","5","Branching Acropora",0
"859","April_2022","CB","CB6","5","Encrusting Montipora",71
"860","April_2022","CB","CB6","5","Goniopora",0
"861","April_2022","CB","CB6","5","Green Turf",1
"862","April_2022","CB","CB6","5","Macroalgae",0
"863","April_2022","CB","CB6","5","Other",0
"864","April_2022","CB","CB6","5","Other Turf",1
"865","April_2022","CB","CB6","5","Other benthic invertebrates",1
"866","April_2022","CB","CB6","5","Other hard coral",0
"867","April_2022","CB","CB6","5","Plating Acropora",0
"868","April_2022","CB","CB6","5","Plating Montipora",4
"869","April_2022","CB","CB6","5","Platygyra",0
"870","April_2022","CB","CB6","5","Pocilloporidae",0
"871","April_2022","CB","CB6","5","Porites",0
